10236	410182	owJ	682
10237	140853	4c4	1353
10238	430223	hO1	723
10239	388018	2ni	518
10240	375274	cir	274
10241	320820	1e7	820
10242	233076	hKN	1076
10243	345455	mYO	455
10244	48417	1pe	917
10245	283224	pno	224
10246	223323	W2o	823
10247	481050	7cd	550
10248	47882	6WX	382
10249	226931	8MB	1431
10250	411499	XQg	1499
10251	328500	znZ	1500
10252	471836	tdK	336
10253	99187	xWX	1187
10254	210579	g3G	1079
10255	365174	W9V	674
10256	207319	0X4	319
10257	23600	TCz	100
10258	290988	He3	988
10259	155263	z6h	1263
10260	160130	hwu	130
10261	149153	x3d	653
10262	129854	Arb	354
10263	455747	1dt	747
10264	396502	nDu	502
10265	387976	zq9	476
10266	365541	h9a	41
10267	353484	9uX	484
10268	117947	Z5a	947
10269	198413	NTU	413
10270	34166	ogq	1166
10271	111309	EFm	309
10272	263815	BoD	815
10273	452613	mjC	113
10274	321952	Ozv	952
10275	22655	9wT	155
10276	197283	bw4	283
10277	122974	9Sv	1474
10278	390443	1dd	943
10279	219752	0J5	252
10280	339378	Dop	1378
10281	412411	tsw	911
10282	468560	o9M	560
10283	53972	Ggk	1472
10284	159557	vtf	1057
10285	197684	AdI	184
10286	84861	0Lz	1361
10287	145683	aSA	1183
10288	365195	VZ6	195
10289	356723	HRD	1223
10290	439758	GGn	258
10291	176734	GFy	734
10292	33141	BiM	641
10293	105558	tIS	1058
10294	473531	Nml	1031
10295	82709	I3m	209
10296	264860	fyn	1360
10297	95762	1Ox	762
10298	357259	O2R	759
10299	204568	9Ya	568
10300	141636	S8j	136
10301	473157	PUI	157
10302	371009	oz1	1009
10303	468785	h8D	785
10304	369747	4CW	747
10305	230922	Ulh	422
10306	114706	xMz	206
10307	420406	Al1	406
10308	103816	JF0	816
10309	334374	Orl	874
10310	76047	yAv	1047
10311	204291	bQl	291
10312	457786	Dqz	1286
10313	130235	4Fp	235
10314	230529	g0m	29
10315	317052	iR0	1052
10316	240985	vai	985
10317	463405	D8e	905
10318	383340	Poq	840
10319	395288	BSa	1288
10320	7145	f0g	645
10321	427878	QHR	378
10322	76231	v8m	731
10323	490618	l4q	118
10324	129489	aFM	489
10325	25947	vOz	447
10326	457760	2s2	760
10327	281840	g21	840
10328	56259	hAG	259
10329	377417	Mev	417
10330	132514	nUr	514
10331	428951	M8m	951
10332	343699	K3u	199
10333	328268	CAx	1268
10334	380698	CJW	698
10335	219457	ycC	957
10336	45982	ZWk	982
10337	41045	QQv	1045
10338	298390	BN5	390
10339	280866	k0q	866
10340	189243	Ikq	243
10341	279337	O4J	337
10342	108204	oLm	1204
10343	134651	Znr	1151
10344	329543	BVb	543
10345	354629	uc5	129
10346	393486	ohP	486
10347	184050	YBx	1050
10348	103387	Z5j	1387
10349	439600	H3m	1100
10350	453203	Bmm	203
10351	128146	1hO	1146
10352	31021	tV7	1021
10353	75202	INB	202
10354	495004	fZ6	1004
10355	230333	zcA	833
10356	373171	g75	671
10357	363664	2R8	664
10358	62190	Osd	190
10359	199734	CHQ	734
10360	331886	tMS	886
10361	157957	n60	957
10362	47745	78f	1245
10363	22372	2fC	1372
10364	195005	n4y	1005
10365	170662	PCd	662
10366	11299	pbx	799
10367	145074	Tra	574
10368	21979	pYS	479
10369	207093	Igr	593
10370	22734	6Rq	734
10371	43282	NSQ	282
10372	449019	sbA	1019
10373	366845	cMU	345
10374	438745	5Ht	745
10375	343070	zwd	1070
10376	69294	v5f	294
10377	83848	61j	348
10378	32748	UF4	748
10379	459088	ooJ	1088
10380	432273	uZ5	773
10381	241911	K1l	911
10382	353753	U3H	253
10383	336393	NE7	1393
10384	391013	BBk	1013
10385	459865	SUb	1365
10386	369474	8pu	474
10387	275961	KVb	961
10388	387382	L4C	882
10389	90460	KC6	460
10390	499928	lje	1428
10391	393456	ylK	456
10392	320389	I4c	1389
10393	233724	9qH	724
10394	163378	3YF	1378
10395	400180	2WZ	180
10396	435931	3NS	431
10397	153380	Le5	380
10398	8729	pcd	1229
10399	254038	sPG	38
10400	135136	jrt	1136
10401	4668	K7G	168
10402	401719	xlI	719
10403	407396	v7o	396
10404	40661	j9t	161
10405	244855	7gA	355
10406	93900	IM9	900
10407	147546	40t	1046
10408	330634	KUy	134
10409	381022	7qt	1022
10410	179295	RtW	1295
10411	293243	PoG	743
10412	291724	RyM	724
10413	43199	LJQ	699
10414	251547	JcT	1047
10415	428056	Hyq	556
10416	446120	D6k	120
10417	35872	gUy	872
10418	332063	6LW	63
10419	363528	rFh	528
10420	228911	m4o	1411
10421	364944	hjj	944
10422	20391	YiK	391
10423	46756	PPT	1256
10424	391616	dN4	116
10425	30847	SmA	347
10426	166311	GQP	811
10427	422144	F0i	1144
10428	326516	6n7	1016
10429	310092	bCv	1092
10430	309438	Fcl	938
10431	267707	ZZe	1207
10432	68652	dSi	152
10433	148297	vrR	1297
10434	126743	4WE	1243
10435	175226	2at	1226
10436	474348	euE	348
10437	441083	G0C	83
10438	250395	Cuk	395
10439	147560	PVV	560
10440	75359	fOy	359
10441	36343	6PX	343
10442	124310	rdQ	310
10443	365712	5mY	212
10444	185216	cuE	216
10445	21604	jCB	604
10446	457329	ZrU	329
10447	335879	pSt	379
10448	408030	MrO	1030
10449	454706	o73	1206
10450	253143	d2Q	1143
10451	149990	24w	990
10452	50653	xF4	653
10453	50465	fLb	965
10454	304224	9IH	1224
10455	21440	Upk	940
10456	63365	rqO	1365
10457	51706	yYA	706
10458	260274	D4e	774
10459	499668	sz8	168
10460	370949	XOy	949
10461	319249	hKP	1249
10462	496359	olE	1359
10463	249394	YD8	894
10464	85286	tFD	1286
10465	396354	aUH	854
10466	459029	BCz	529
10467	134098	qN5	1098
10468	113191	xRW	191
10469	99602	sbC	1102
10470	392353	vPQ	853
10471	227283	4nR	1283
10472	247471	LLZ	471
10473	37377	rLb	1377
10474	37603	zhA	1103
10475	61660	wxo	160
10476	186038	4jy	538
10477	321946	Jse	946
10478	401733	xzf	1233
10479	87607	TLM	1107
10480	385105	pR6	605
10481	372553	6xx	53
10482	370730	Vmm	230
10483	387252	vSZ	252
10484	91658	saX	658
10485	330324	Kvz	824
10486	400855	Mkp	855
10487	449248	CmC	748
10488	351401	IAd	901
10489	187843	C2i	343
10490	460278	xkv	1278
10491	85033	wLo	1033
10492	437569	oo7	69
10493	455070	vXp	70
10494	199638	ZGL	138
10495	40642	NWO	1142
10496	295744	FWd	244
10497	152245	0jx	745
10498	95016	ThD	16
10499	43503	E3W	1003
10500	433362	JOl	1362
10501	224692	nUB	1192
10502	44350	ytq	1350
10503	426865	TS0	365
10504	377320	iH5	820
10505	297721	oUU	721
10506	259099	q6p	599
10507	270597	lnJ	597
10508	334126	ZH5	126
10509	90216	kp6	1216
10510	305711	VpR	711
10511	204458	6tY	958
10512	416928	6rn	928
10513	101591	9tQ	1091
10514	30405	Noi	1405
10515	288335	Ndt	835
10516	335040	20l	540
10517	109027	lsn	1027
10518	164114	OIf	114
10519	117126	N68	1126
10520	6305	dNj	805
10521	493747	ye8	247
10522	173717	E3e	217
10523	90740	5ze	240
10524	411053	SfR	53
10525	182035	v7S	1035
10526	103101	Rjb	601
10527	97297	0Xw	297
10528	28205	aGn	705
10529	82604	Jfq	104
10530	317014	SoK	14
10531	161753	SsR	753
10532	7733	N3t	233
10533	200213	KID	213
10534	434515	fyI	515
10535	2891	5Mu	891
10536	203006	5Kz	6
10537	313675	lRs	675
10538	214171	3pe	1171
10539	316054	2rg	54
10540	444585	zH7	1085
10541	289838	mNT	1338
10542	317062	Sj7	1062
10543	208733	lWT	1233
10544	370024	yZx	1024
10545	331891	G2O	891
10546	485296	6BS	796
10547	306291	mjO	291
10548	491746	Cqa	1246
10549	335459	QIA	1459
10550	389374	F14	1374
10551	392796	79J	796
10552	9848	wFq	1348
10553	103934	tAJ	1434
10554	469885	43E	1385
10555	88233	Hhb	733
10556	11315	axJ	1315
10557	189944	kEa	944
10558	48582	cJR	582
10559	214555	BXg	1055
10560	149900	reO	900
10561	472494	DWA	994
10562	218305	N1q	805
10563	142163	OBb	163
10564	189398	3ML	1398
10565	128100	pyz	1100
10566	122829	7Ku	1329
10567	440437	02z	1437
10568	415186	arU	186
10569	255028	w0g	528
10570	484962	6Eu	1462
10571	225490	559	1490
10572	287686	wvv	186
10573	452950	pcz	450
10574	242129	7r9	1129
10575	254926	0mU	426
10576	433638	oeo	638
10577	479322	726	1322
10578	84698	aB5	198
10579	468520	VC5	1020
10580	114615	rju	115
10581	292064	s2f	64
10582	156258	7BR	758
10583	207728	rMv	1228
10584	89314	O4u	314
10585	229374	UCi	874
10586	102866	pId	366
10587	499392	Ive	892
10588	272927	Mkl	927
10589	93009	vv9	509
10590	303797	M4o	297
10591	135297	XZm	1297
10592	448058	YW9	1058
10593	179724	v0U	724
10594	297911	Bzu	911
10595	153450	rH4	450
10596	346520	Apy	1020
10597	364389	4WG	889
10598	92498	jih	998
10599	15700	fi1	700
10600	176066	0XY	1066
10601	174433	wtb	1433
10602	118987	Izv	1487
10603	347072	i8c	72
10604	307061	9ez	1061
10605	141721	agB	1221
10606	3918	FvC	418
10607	47000	yg8	500
10608	489748	yCu	248
10609	228205	wp0	205
10610	331127	Zkx	1127
10611	56280	aOu	1280
10612	247028	XrH	528
10613	293270	Xbk	270
10614	332438	Sja	1438
10615	425422	e5W	922
10616	473592	OVZ	1092
10617	195434	ho8	434
10618	447690	qVF	690
10619	264017	FOJ	17
10620	398409	whG	1409
10621	45685	OIE	685
10622	219989	ZVe	489
10623	65341	WQd	841
10624	386101	E2M	101
10625	87279	el0	279
10626	92824	dIE	324
10627	171152	lC8	152
10628	102438	BI1	438
10629	46523	gCR	23
10630	99743	oD0	243
10631	400137	GEP	137
10632	399803	21i	1303
10633	379173	gA6	673
10634	221192	aWN	1192
10635	376331	c1t	831
10636	149224	Tfj	1224
10637	111802	KpH	1302
10638	273137	8xv	1137
10639	107124	ksM	624
10640	328215	TBq	1215
10641	298401	I2y	401
10642	462896	FEB	1396
10643	119214	9aa	214
10644	174322	g6J	322
10645	372871	fl2	871
10646	359889	48o	389
10647	340971	Hwg	1471
10648	402688	92o	1188
10649	1669	rS5	669
10650	216266	9nf	766
10651	356509	41V	1009
10652	310530	gtp	530
10653	268591	EQH	91
10654	165968	560	468
10655	477411	1bf	1411
10656	332890	pzl	390
10657	473368	WJ2	1368
10658	70826	8Wn	326
10659	30228	STp	1228
10660	460939	LQN	1439
10661	19041	n2l	541
10662	454639	WsN	1139
10663	179586	1SO	586
10664	399134	0Hv	1134
10665	289332	IbZ	832
10666	488363	5Xb	863
10667	155391	YKq	891
10668	140856	z5z	856
10669	486227	qy9	727
10670	435446	ZSA	446
10671	73578	PxR	78
10672	337834	2fI	334
10673	78018	JbL	518
10674	484035	PEl	35
10675	174010	T6q	510
10676	294250	jav	1250
10677	157967	pgw	467
10678	252962	21F	962
10679	189705	brb	205
10680	147409	bCV	409
10681	125593	CYp	593
10682	63973	9rZ	473
10683	112145	UL9	645
10684	441365	vU2	365
10685	385751	rpI	751
10686	115961	jhm	961
10687	114324	F5P	324
10688	180	9mA	180
10689	264148	Fbp	1148
10690	59253	Aq3	753
10691	437717	uWP	217
10692	402364	jf1	364
10693	317171	lpX	671
10694	431957	HkZ	957
10695	414107	pZk	1107
10696	315573	9br	1073
10697	232248	Pac	1248
10698	25365	LyB	365
10699	499333	1oE	833
10700	281405	1FR	405
10701	459690	jrn	190
10702	448526	BtS	526
10703	205198	V0a	198
10704	308623	2rw	623
10705	315760	Ozc	1260
10706	453510	eUj	1010
10707	95935	z0W	1435
10708	320161	p5z	161
10709	282146	QQH	146
10710	355377	jkm	877
10711	426205	Aqi	1205
10712	162809	K0s	309
10713	454721	ePy	721
10714	165598	QGq	1098
10715	266111	MDt	611
10716	192628	efc	128
10717	248611	rkd	111
10718	252056	sYm	56
10719	453483	Lm6	1483
10720	103967	Abr	1467
10721	83825	ql3	325
10722	347907	7DA	907
10723	319462	ChB	462
10724	254659	2F9	659
10725	350026	x4K	526
10726	213403	7mW	903
10727	337704	hbo	704
10728	421914	1kn	914
10729	470013	6b8	1013
10730	49145	FjX	1145
10731	305427	paL	927
10732	368298	gVo	798
10733	187573	bJE	573
10734	302763	i0D	1263
10735	136191	0q6	691
10736	4803	YDd	1303
10737	132601	zcz	1101
10738	19967	nL1	467
10739	336152	Qoc	152
10740	391873	Qup	373
10741	335197	aaL	697
10742	186796	A5D	796
10743	433551	OPb	1051
10744	328668	Bt0	168
10745	255105	wy7	605
10746	418745	4py	245
10747	438677	Tys	177
10748	17881	jgE	1381
10749	214957	WmP	1457
10750	62036	TNJ	1036
10751	308421	LGP	921
10752	199519	9QN	19
10753	374800	Fdq	1300
10754	228294	19Q	294
10755	16928	Ijx	1428
10756	406878	mzh	378
10757	417664	gi7	1164
10758	85508	UAX	8
10759	145658	w4u	158
10760	482298	R6y	298
10761	245290	iNu	1290
10762	458023	zGb	1023
10763	9518	dAn	18
10764	265224	ovy	1224
10765	264279	CiZ	1279
10766	236755	9AP	1255
10767	358130	PiI	630
10768	379324	bCY	1324
10769	483035	HmM	1035
10770	190620	IyA	120
10771	326365	phX	365
10772	313023	Lhb	23
10773	427555	D8j	1055
10774	91486	3Tg	986
10775	186882	MMR	882
10776	86287	GYp	787
10777	464094	gjN	94
10778	150042	aBH	42
10779	240590	Jbl	590
10780	85614	96R	114
10781	156806	XKd	1306
10782	66631	Z14	631
10783	269037	Emm	37
10784	216389	3oN	1389
10785	38218	5Ti	218
10786	378294	RAq	294
10787	357903	AkM	903
10788	62736	ldf	236
10789	296993	isN	493
10790	251282	Emm	782
10791	445510	2si	510
10792	467725	vHX	1225
10793	226049	IJW	549
10794	329296	9l2	796
10795	279742	NVK	242
10796	137178	zJW	678
10797	78954	ylb	1454
10798	259460	9oH	460
10799	94671	lYe	1171
10800	154317	Z0H	1317
10801	495818	lrg	318
10802	44059	ykU	59
10803	318220	dXN	1220
10804	126547	d3k	47
10805	449443	wgQ	443
10806	220339	0vd	839
10807	158095	obY	595
10808	81787	uDH	287
10809	472195	O2O	195
10810	522	Gby	1022
10811	444044	MD1	1044
10812	357530	E9Q	30
10813	312277	n2x	277
10814	212007	239	1007
10815	50059	DSJ	559
10816	113837	TOc	837
10817	92039	yBK	1039
10818	31702	vBz	702
10819	60388	5Jd	388
10820	378661	ApI	1161
10821	342990	oj0	490
10822	227855	XUw	1355
10823	478064	j2F	564
10824	334055	LHe	555
10825	450065	Yvd	1065
10826	189210	zLA	210
10827	379171	9yi	671
10828	151036	QVG	1036
10829	131017	POw	517
10830	473137	K07	1137
10831	159238	Um9	738
10832	210310	E4z	810
10833	494898	nZq	898
10834	48782	VIE	282
10835	141076	BeU	1076
10836	449204	GBR	204
10837	409253	HOT	253
10838	489930	VGG	930
10839	104197	Hrv	697
10840	199423	fDQ	1423
10841	487678	0IF	178
10842	444796	BGE	796
10843	106596	OEP	96
10844	218293	CL7	1293
10845	34369	Yhq	869
10846	320982	5iv	482
10847	133274	DVu	274
10848	476254	ZXZ	754
10849	41644	yXv	644
10850	466514	RLs	514
10851	420628	N2i	628
10852	431492	gqv	492
10853	95234	TFl	734
10854	120208	ue0	208
10855	333402	e4F	902
10856	41969	36D	469
10857	307456	bUB	1456
10858	63155	MR0	155
10859	490860	65i	1360
10860	460390	hAU	1390
10861	244463	DiV	963
10862	22282	So2	1282
10863	67717	4gQ	1217
10864	228737	4Pe	237
10865	445452	F2E	952
10866	118057	c76	557
10867	202355	h3f	1355
10868	251394	LVA	394
10869	334589	OM2	89
10870	118112	b9M	1112
10871	252647	F5S	147
10872	469109	piS	609
10873	8980	ssR	1480
10874	89609	m7Q	109
10875	483634	PqZ	1134
10876	1520	yAl	20
10877	213120	VIV	1120
10878	301141	f8K	641
10879	370625	HNF	625
10880	68683	bOZ	183
10881	311721	VEt	721
10882	125840	XzE	340
10883	379457	bqD	1457
10884	420465	Nj0	1465
10885	231844	7ki	844
10886	281476	fcU	476
10887	216797	6cJ	797
10888	138922	LpC	922
10889	204514	Bq9	14
10890	436696	gEZ	196
10891	47572	Pv7	72
10892	73347	Ko7	1347
10893	289519	hsG	519
10894	235135	fF7	1135
10895	226498	KnP	498
10896	407033	8Zx	533
10897	32736	oa8	736
10898	421023	wzA	1023
10899	272696	mgV	196
10900	447565	3vf	65
10901	253128	6wZ	128
10902	215105	IHl	1105
10903	9977	Kji	1477
10904	15748	xi7	248
10905	401138	7bx	1138
10906	282077	0HU	77
10907	132276	tsu	1276
10908	106060	BAF	60
10909	220411	8oG	1411
10910	74468	9sr	468
10911	6758	v0A	1258
10912	155947	4KI	947
10913	403920	uFx	920
10914	468315	SMN	315
10915	328855	LzV	355
10916	152543	IQG	43
10917	218250	sQn	750
10918	58191	ibr	1191
10919	87600	f0n	100
10920	392198	58W	1198
10921	498951	CIL	451
10922	37107	uUX	607
10923	402974	F5b	974
10924	212763	5Nu	763
10925	28775	fzq	1275
10926	144097	w6d	597
10927	306833	uoJ	833
10928	446062	wyn	562
10929	34301	eCi	801
10930	159602	GY2	102
10931	186058	grR	558
10932	314079	KQ3	1079
10933	395773	fFa	1273
10934	82121	YJA	121
10935	98110	34Z	110
10936	423790	xae	290
10937	281267	vk6	767
10938	236199	Y5h	699
10939	106270	gPo	270
10940	320992	hIF	1492
10941	353748	jWw	248
10942	369054	Qam	54
10943	430730	LMY	730
10944	352593	VIw	93
10945	400331	QZy	1331
10946	484914	JN3	914
10947	213529	GaA	29
10948	232001	5d8	1001
10949	141681	hJg	1181
10950	126035	05H	35
10951	183626	qP6	626
10952	2762	jOI	1262
10953	450898	EsA	1398
10954	456962	dNf	1462
10955	395813	mPp	813
10956	97438	9bm	1438
10957	348888	c11	388
10958	132826	EbB	326
10959	69767	Ufi	767
10960	58118	JpG	118
10961	438348	7yg	848
10962	1350	vl7	1350
10963	173807	UjZ	807
10964	464979	n8r	479
10965	91888	faJ	1388
10966	230767	Ju6	267
10967	311423	APn	423
10968	369569	P4X	569
10969	41074	XgT	574
10970	432737	HZ8	237
10971	373845	idv	1345
10972	313961	ceB	961
10973	113901	4fS	1401
10974	22949	D9o	949
10975	306423	nhN	923
10976	180241	NGv	1241
10977	470768	JGw	1268
10978	413065	dOO	1065
10979	160940	6NV	1440
10980	190697	63j	697
10981	445282	BM8	1282
10982	279772	tvr	1272
10983	347167	py0	167
10984	489463	eKg	963
10985	31150	AJb	1150
10986	256361	YDt	361
10987	179119	oUw	619
10988	318565	zmC	1065
10989	73078	qnX	578
10990	116030	fnO	530
10991	352388	Kv6	388
10992	460190	G49	1190
10993	475841	FUy	841
10994	363374	QzG	874
10995	296732	8Bb	232
10996	354451	1X7	451
10997	383905	YAd	405
10998	51996	8PB	996
10999	106653	GQV	153
11000	243758	9LB	1258
11001	109166	5RG	166
11002	281859	Cq1	359
11003	433378	GCi	878
11004	356955	prM	955
11005	25335	vxd	335
11006	249293	rrz	293
11007	275191	G1Z	691
11008	50090	LSF	590
11009	178649	M1f	1149
11010	169414	DpK	414
11011	132490	Hd5	1490
11012	327232	nmR	1232
11013	64661	w1U	161
11014	446911	tCX	1411
11015	457396	Gr7	1396
11016	168138	WT6	638
11017	199682	syc	1182
11018	174582	0yE	1082
11019	352829	9id	1329
11020	401692	cPM	692
11021	214839	L5v	339
11022	54532	wwI	32
11023	269342	ZuW	842
11024	135554	8AL	54
11025	218523	m4O	1023
11026	217546	khv	46
11027	455576	LDG	76
11028	384694	ROR	194
11029	390955	qZq	1455
11030	428441	XQM	441
11031	96116	o76	616
11032	4434	aoo	434
11033	144778	NSF	1278
11034	183108	pi9	608
11035	65176	d9v	676
11036	175448	J6j	448
11037	474490	dwD	1490
11038	229746	GYl	746
11039	140343	gd1	843
11040	129860	gXL	860
11041	201014	kDB	14
11042	348353	saj	1353
11043	167993	KH7	993
11044	59365	EEH	365
11045	332071	6VL	1071
11046	297348	Ztw	1348
11047	32978	MJ0	1478
11048	281308	ck9	1308
11049	207298	ePf	1298
11050	363466	dqh	466
11051	157283	3hm	1283
11052	170428	0Ce	428
11053	347967	C7E	1467
11054	167211	dHa	1211
11055	173555	ugk	555
11056	422620	wjj	1120
11057	209497	9VF	997
11058	6251	zy2	751
11059	318900	55W	1400
11060	187830	gK2	1330
11061	200690	LsV	1190
11062	489690	aWt	190
11063	344977	GNP	977
11064	147541	ewd	541
11065	328276	OIQ	1276
11066	430879	474	879
11067	381107	rzM	1107
11068	323183	Wy8	1183
11069	88519	ScY	1019
11070	243193	6Xd	693
11071	490433	VTu	1433
11072	420152	Qzz	152
11073	57607	IGc	107
11074	350198	lZh	1198
11075	311062	wIs	562
11076	99276	J96	276
11077	399470	s9x	470
11078	184565	i3Q	1065
11079	331982	n9i	1482
11080	374336	ghU	1336
11081	232549	7Tx	549
11082	296242	1di	242
11083	64274	6nH	274
11084	489702	bAy	202
11085	379562	aTp	62
11086	111761	ySl	761
11087	204654	aen	654
11088	278637	lna	1137
11089	330113	DBm	113
11090	247009	59V	1009
11091	126321	jQZ	321
11092	437211	FfA	1211
11093	324805	sw4	1305
11094	340708	HVQ	1208
11095	229260	3TA	1260
11096	455009	k7v	1009
11097	334426	E8U	426
11098	101080	lmW	580
11099	49439	oij	939
11100	288088	Ki1	588
11101	218782	JWZ	1282
11102	344495	iK6	1495
11103	212319	ewz	819
11104	239068	uC5	68
11105	67250	2OM	1250
11106	171056	zgg	556
11107	390	k75	890
11108	304119	OpB	119
11109	20923	JFl	423
11110	163082	bhv	1082
11111	425118	3le	618
11112	35299	xsh	1299
11113	152324	Kur	324
11114	84896	VEj	896
11115	117666	qTC	1166
11116	116818	aUH	318
11117	413876	SeU	376
11118	246310	v9T	810
11119	327260	98U	760
11120	358896	AqJ	396
11121	309980	TVp	980
11122	379765	YuG	1265
11123	373265	o8o	765
11124	272236	QSF	1236
11125	294481	QlI	1481
11126	465578	Sfv	78
11127	425316	97w	816
11128	499761	yuc	261
11129	190674	wuR	174
11130	328213	dnC	213
11131	384514	1Di	14
11132	474552	7Lz	1052
11133	164513	QAh	513
11134	182173	2MY	1173
11135	221435	Tm0	435
11136	492302	XIm	302
11137	327020	RaD	20
11138	488360	mRo	1360
11139	3079	kvg	579
11140	286891	UsT	1391
11141	393530	lt1	1030
11142	418929	3n9	1429
11143	171259	b2V	1259
11144	43691	wcF	691
11145	134893	Hg8	393
11146	377922	XWu	922
11147	389784	T24	1284
11148	399368	DHI	868
11149	12905	14L	1405
11150	157045	N2r	45
11151	327942	3XI	1442
11152	222221	DIe	721
11153	101024	REb	524
11154	58201	C4U	201
11155	79893	Old	1393
11156	15529	94n	529
11157	316725	hVR	1225
11158	270031	aYi	31
11159	66579	5aZ	579
11160	339997	9KE	1497
11161	94075	n3k	1075
11162	296142	ZzJ	1142
11163	139844	zfE	844
11164	126722	aCM	222
11165	480973	6oP	973
11166	307069	Yr4	1069
11167	196304	Oi9	804
11168	324287	Fzt	1287
11169	438552	CEe	1052
11170	154849	SiX	349
11171	305970	DZA	1470
11172	327178	Zge	678
11173	22300	a9T	800
11174	370906	rdR	906
11175	375939	ixv	439
11176	75381	L0a	881
11177	472691	uj8	1191
11178	427727	P6M	227
11179	309244	wHZ	744
11180	164123	HLu	1123
11181	494260	2wi	760
11182	39553	Jct	1053
11183	447263	cpr	1263
11184	294082	w2r	582
11185	49297	Gxf	797
11186	73308	z4d	308
11187	77200	fV8	1200
11188	299148	SQz	648
11189	66983	mYi	983
11190	276545	wAU	1045
11191	168667	aqu	1167
11192	417316	mBP	316
11193	343308	K73	1308
11194	75454	07d	1454
11195	94575	4Ty	75
11196	490511	Enc	1011
11197	373929	cec	429
11198	369084	CCF	84
11199	112936	MIw	936
11200	142505	lop	5
11201	274664	LKH	164
11202	335415	gW4	415
11203	304094	jLY	594
11204	370470	z3w	970
11205	376912	A8L	1412
11206	291424	xKC	924
11207	341013	4it	1013
11208	295737	SKw	237
11209	408327	SEO	1327
11210	92321	8xn	821
11211	436379	MRF	1379
11212	203191	SwE	191
11213	144978	OeG	478
11214	69435	xTH	435
11215	201368	b3W	868
11216	248236	AhP	1236
11217	8252	IdN	252
11218	429806	5Am	806
11219	382082	3SY	582
11220	460037	XJg	37
11221	363679	jIn	1179
11222	160626	XUM	626
11223	101131	WdX	131
11224	437183	V55	183
11225	166748	OOB	748
11226	288611	fou	1111
11227	13996	Tqe	1496
11228	200187	X2u	187
11229	444995	1gI	495
11230	104604	ayW	604
11231	176031	3c0	1031
11232	226944	4gJ	944
11233	28915	wcc	415
11234	401986	2ol	486
11235	202795	62M	795
11236	298475	fEW	475
11237	161293	Ttj	793
11238	336385	TgF	385
11239	59583	rbZ	1083
11240	100756	SKD	1256
11241	413667	nax	167
11242	71908	yt3	408
11243	427619	ENJ	619
11244	367085	mg5	1085
11245	88600	O4T	1100
11246	240816	9An	816
11247	121831	dgf	831
11248	433445	HBh	445
11249	50934	4jF	934
11250	58791	Cnf	791
11251	228892	G3b	392
11252	38930	lld	430
11253	4531	MRs	531
11254	494311	2V9	811
11255	425579	ceL	1079
11256	106196	HBa	1196
11257	463432	RnZ	932
11258	29363	lz2	1363
11259	200451	wRj	1451
11260	256207	UVT	207
11261	129164	1sz	664
11262	241623	cbc	623
11263	451648	wfi	148
11264	209549	6j4	1049
11265	443227	RRZ	1227
11266	292399	im9	399
11267	93764	juT	1264
11268	155178	mKe	678
11269	357650	Sbu	150
11270	189258	7uU	258
11271	330735	LP4	735
11272	255984	Uda	1484
11273	215469	QN6	1469
11274	18192	is8	1192
11275	252947	K1I	1447
11276	373110	R8V	1110
11277	447670	cRP	1170
11278	293464	1Oq	464
11279	164574	wHS	1074
11280	39978	FwM	1478
11281	173838	vga	838
11282	17419	MHP	919
11283	404023	q63	1023
11284	379695	TRN	695
11285	324874	RqB	874
11286	349402	fRa	402
11287	72413	npS	913
11288	206167	jyi	167
11289	57687	v5m	187
11290	312713	axT	213
11291	413896	oiI	896
11292	186425	vKA	925
11293	495710	OLa	710
11294	448085	Rzy	1085
11295	130444	kA9	444
11296	41225	P7B	225
11297	304730	Srh	1230
11298	438276	z61	776
11299	326387	7xq	887
11300	214883	axv	1383
11301	204781	6zN	1281
11302	216859	4Xa	1359
11303	67176	fqh	676
11304	225684	Ifp	184
11305	139944	oH1	444
11306	249626	rXf	626
11307	487133	Udi	633
11308	171223	2Xp	223
11309	462517	5Ny	17
11310	171047	ZsP	547
11311	333098	Wc5	98
11312	300645	DFE	1145
11313	373661	sPt	1161
11314	141025	VSN	25
11315	487711	iVv	1211
11316	326152	Qp7	1152
11317	464592	ak6	1092
11318	476425	aNB	425
11319	319442	Fmz	1442
11320	300512	6wU	1012
11321	400613	nVz	113
11322	292547	iwy	547
11323	291810	pVr	810
11324	50053	Zgb	553
11325	412893	nME	893
11326	393259	not	259
11327	268557	844	57
11328	97455	NKJ	1455
11329	124876	v0H	876
11330	262203	QRX	1203
11331	130822	g66	822
11332	414552	2d6	52
11333	465810	uYO	1310
11334	447250	4FQ	250
11335	288059	swY	59
11336	283637	jGC	1137
11337	367438	mub	938
11338	147938	qMG	938
11339	185015	Kuh	1015
11340	307311	4tU	1311
11341	27338	Ahl	838
11342	364723	gwm	223
11343	349433	C37	933
11344	444021	Fsj	1021
11345	261093	AZ8	93
11346	104214	X2B	1214
11347	173277	1In	277
11348	42313	M2y	1313
11349	139976	U0n	976
11350	372975	f76	975
11351	276315	PjO	815
11352	107299	YeU	299
11353	388344	a1o	844
11354	275117	hH4	117
11355	400569	B8y	69
11356	347173	mMo	673
11357	26321	XqV	321
11358	400811	R6n	1311
11359	205038	G0i	538
11360	329200	1FG	700
11361	154011	xMr	11
11362	461550	I0I	550
11363	260390	akD	390
11364	6400	5JE	1400
11365	279740	pEE	1240
11366	349071	zT0	71
